compid;compid;composito;holeid;midx;midy;midz;sampleid;campana;starkey_min;bwi_kwh_tc;bwi_kwh_tm;ai_;rec_cut_pct;rec_as_pct;rec_ag_pct;rec_zn_pct;rec_peso_pct;velsed_cf12_mh;pct_sol_finalescf;velsed_sflo_mh;sol_finalessf_pct;ys54pct_pa;ys57pct_pa;ys60pct_pa;ph_natural;lito;alte;piso;uge;ind88;ugm_starkey;ugm_wi;ugm_rec_cu;ugm_rec_as;ugm_rec_ag;ugm_rec_ag_a;ugm_rec_zn;ugm_velsed;ugm_ys;kcuklimpel;kagklimpel;kcugz;kaggz;recmasicacf_12min;recmasicatf_12min;bo;cs;cpy;cv;esf;en;py;tetra;ten;ag;as;au;cut;cus;fet;mo;pb;sb;zn
compid;compid;PGD19_LAB_047;MHDD0263;8758.15;24399.384;2245.107;MGM-52639;PGD2019;56.3;13.9;15.3;-99;81.8;84.6;52.4;56.7;12.09;7.6;48.18;0.14;38.28;10.96;14.55;22.01;-99;Andesita;Filica;BAS;C5;0;3;3;5;4;5;5;2;4;2;1.299;-99;1.585;0.553;13.297;12.094;0;0.69;0.01;0;0.28;0.07;6.97;0.01;0.05;0.001;0.02;0.02;0.62;0.1;3.34;0.001;0.108;0.002;0.134
compid;compid;PGD19_LAB_048;MHDD0264;8756.499;24470.456;2122.499;MGM-52640;PGD2019;49.4;13.9;15.3;-99;96;94.3;84.4;75.4;25.33;21.8;57.69;0.23;49.95;3.99;9.5;11.77;-99;Volcanitas;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;1.051;-99;0.232;0.385;25.598;25.326;0.06;0.93;0.16;0;0.39;0.21;10.54;0.01;0.48;0.001;0.05;0.03;1.06;0.04;4.52;0.001;0.072;0.002;0.215
compid;compid;PGD19_LAB_049;MHDD0292;9042.106;26150.457;2129.796;MGM-52641;PGD2019;30.8;14.3;15.8;-99;95.5;81.8;85.4;73.7;8.78;18.1;57.69;0.24;50.56;5.92;7.47;10.29;-99;Granodiorita;Filica;BAS;C5;1;3;3;4;4;5;5;2;4;3;2.417;-99;0.837;0.801;8.289;8.775;0.02;0.33;0.03;0;0.17;0.05;4.9;0.01;0;0.001;0.015;0.01;0.19;0.04;2.86;0.004;0.017;0.006;0.111
compid;compid;PGD19_LAB_050;MHDD0263;8810.847;24399.098;2134.801;MGM-52642;PGD2019;60.5;15.2;16.8;-99;93.4;93.2;88.6;91.1;12.16;28.8;62.06;0.27;55.35;0.08;0.97;3.67;-99;Brecha Ignea;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;0.852;-99;0.951;0.327;12.467;12.157;0.07;0.1;0.01;0;0.76;0.14;8.4;0.05;0.07;0.001;0.046;0.07;0.49;0.07;8.66;0.001;0.122;0.015;0.677
compid;compid;PGD19_LAB_051;MHDD0263;8828.957;24398.71;2096.079;MGM-52643;PGD2019;37.8;14.1;15.6;-99;97.9;97;88.6;94.2;22.17;22.8;55.35;0.14;44.04;2.2;5.16;14.01;-99;Brecha Volca;Filica;AAS;C5;1;3;3;3;3;3;3;3;23;3;1.456;-99;1.334;0.369;22.361;22.171;0;0.95;0.05;0;0.86;0.09;11.27;0.04;0.14;0.001;0.045;0.06;0.34;0.01;8.39;0.003;0.163;0.011;0.715
compid;compid;PGD19_LAB_052;MHDD0263;8834.62;24398.57;2083.825;MGM-52644;PGD2019;44.1;15.7;17.3;-99;95.5;96.7;81.8;87.9;16.97;22.8;53.89;0.15;44.04;2.43;5.16;15.71;-99;Volcanitas;Filica;AAS;C5;1;3;3;3;3;3;3;3;23;3;1.108;-99;0.491;0.336;16.067;16.971;0.01;0.32;0.03;0;0.39;0.1;10.81;0.03;0.15;0.001;0.05;0.08;0.62;0.02;6.35;0.001;0.127;0.011;0.246
compid;compid;PGD19_LAB_053;MHDD0263;8854.6;24397.757;2041.016;MGM-52645;PGD2019;39.9;14.6;16.1;-99;92.5;95.1;85.2;59.2;15.2;28.8;61.13;0.28;59.36;0.45;1.46;4.02;-99;Granodiorita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;0.506;-99;1.278;0.173;13.768;15.204;0.16;0.87;0.08;0;0.56;0.62;8.53;0.03;0.48;0.001;0.058;0.02;0.38;0.03;5.16;0.001;0.095;0.012;0.485
compid;compid;PGD19_LAB_054;MHDD0306;9120.671;26200.272;2180.037;MGM-52646;PGD2019;14.2;13.8;15.2;-99;92.7;86.8;81.2;78.6;10.19;12.4;54.61;0.1;40.15;5.28;10.95;14.19;-99;Granodiorita;Filica;BAS;C1;1;3;3;4;4;6;6;2;4;3;1.543;-99;1.265;0.559;11.145;10.194;0.02;0.55;0.06;0;0.12;0.81;7.55;0.03;0.05;0.002;0.046;0.07;1.64;0.12;2.99;0.002;0.039;0.009;0.094
compid;compid;PGD19_LAB_055;MHDD0306;9123.513;26200.208;2174.753;MGM-52647;PGD2019;16.5;13.2;14.6;-99;92.8;94.8;87.7;82.1;15.13;16.4;49.34;0.39;45.01;5.71;10.96;12.76;-99;Brecha Hidro;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;1.706;-99;0.875;0.495;15.013;15.129;0.01;0.79;0.06;0;0.1;1.77;7.04;0.05;0.03;0.002;0.111;0.07;1.31;0.25;3;0.002;0.029;0.017;0.087
compid;compid;PGD19_LAB_056;MHDD0306;9126.709;26200.151;2168.807;MGM-52648;PGD2019;7.6;13.2;14.5;-99;90.9;78.2;88.1;51.2;7.92;9.3;48.76;0.2;44.04;4.49;8.66;24.08;-99;Granodiorita;Argilica Ava;BAS;C5;1;5;5;4;4;5;5;2;5;6;1.333;-99;0.623;0.527;7.725;7.917;0.01;0.79;0.06;0;0.1;1.77;7.04;0.05;0.03;0.002;0.111;0.07;1.31;0.25;3;0.002;0.029;0.017;0.087
compid;compid;PGD19_LAB_057;MHDD0306;9134.083;26199.942;2154.892;MGM-52649;PGD2019;10.8;12;13.2;-99;89.7;83.9;88.2;74;11.16;8.9;48.18;0.11;40.15;4.61;5.42;12.18;-99;Granodiorita;Argilica Ava;BAS;C5;1;5;5;4;4;5;5;2;5;6;2.241;-99;0.382;0.717;12.664;11.16;0;1.56;0.35;0;0.12;0.78;5.91;0.07;0;0.002;0.145;0.01;1.73;0.17;2.95;0.007;0.054;0.013;0.076
compid;compid;PGD19_LAB_058;MHDD0306;9143.913;26199.631;2136.338;MGM-52650;PGD2019;6.5;12.1;13.3;-99;88.1;83.3;83;91;11.76;11.4;51.84;0.11;42.22;1.81;2.97;8.66;-99;Granodiorita;Filica;BAS;C5;1;3;3;4;4;5;5;2;4;3;1.763;-99;0.662;0.64;12.345;11.757;0.23;0.58;1.08;0;0.45;0.03;4.55;0.02;0;0.001;0.014;0.02;0.76;0.04;2.43;0.01;0.243;0.012;0.317
compid;compid;PGD19_LAB_059;MHDD0306;9146.723;26199.54;2131.037;MGM-52651;PGD2019;7.1;12.4;13.7;-99;85.8;63.1;81.9;86.5;9.31;15.8;53.19;0.14;44.04;1.89;3.78;1.89;-99;Porfido MM;Filica;BAS;PMM;0;2;2;5;5;5;5;2;4;3;1.489;-99;0.364;0.526;9.083;9.314;0.23;0.58;1.08;0;0.45;0.03;4.55;0.02;0;0.001;0.014;0.02;0.76;0.04;2.43;0.01;0.243;0.012;0.317
compid;compid;PGD19_LAB_060;MHDD0306;9152.688;26199.355;2119.77;MGM-52652;PGD2019;6.6;12.2;13.5;-99;81.5;42.4;77.6;65.3;9.1;9.5;52.51;0.08;35.31;3.72;5.14;9.13;-99;Porfido MM;Argilica;BAS;PMM;0;4;4;5;5;5;5;2;5;6;1.51;-99;0.404;0.446;9.517;9.105;0.21;0.51;1.48;0;0.3;0.02;5.77;0.02;0;0.001;0.009;0;0.59;0.02;2.71;0.009;0;0;0.194
compid;compid;PGD19_LAB_061;MHDD0303;9085.744;25800.899;2001.315;MGM-52653;PGD2019;6.8;12.7;14;-99;88.6;14.7;86.1;65.5;15.69;16.8;56.11;0.08;45.01;4.46;5.72;11.3;-99;Porfido MM;Argilica;BAS;PMM;1;4;4;4;5;5;5;2;5;6;2.911;-99;0.446;0.708;15.211;15.689;0.4;0.45;0.75;0;0.77;0.04;8.46;0.03;0;0.001;0.012;0.05;0.78;0.09;4.51;0.012;0.03;0.011;0.565
compid;compid;PGD19_LAB_062;MHDD0303;9062.417;25800.966;1969.132;MGM-52654;PGD2019;14.4;14.4;15.9;-99;93.4;49.8;87.9;92.5;11.62;14.8;55.35;0.14;44.04;5.99;10.09;13.66;-99;Porfido MM;Filica;BAS;PMM;1;2;2;4;5;5;5;2;4;3;3.155;-99;0.895;0.875;12.094;11.618;1.11;0.79;1.33;0;0.16;0.04;5.75;0.02;0;0.002;0.012;0.05;1.3;0.07;3.6;0.014;0.024;0.009;0.109
compid;compid;PGD19_LAB_063;MHDD0303;9057.59;25800.959;1962.442;MGM-52655;PGD2019;6.3;10.9;12;-99;92.7;12.8;86.1;38.8;12.83;9.3;56.11;0.07;42.22;3.61;7.21;35.99;-99;Porfido MM;Filica;BAS;PMM;1;2;2;4;5;5;5;2;4;3;2.396;-99;0.796;0.798;12.876;12.831;0.92;1.41;0.92;0;0.07;0.05;6.61;0.02;0;0.003;0.015;0.05;2.03;0.11;4.26;0.019;0.033;0.008;0.031
compid;compid;PGD19_LAB_064;MHDD0303;9051.026;25800.985;1953.305;MGM-52656;PGD2019;12.9;13.9;15.3;-99;93.4;46.8;75.2;26.8;12.77;17.2;56.88;0.13;47.08;2.69;7.05;8.93;-99;Porfido MM;Filica;BAS;PMM;1;2;2;4;5;5;5;2;4;3;2.197;-99;1.113;0.766;14.323;12.769;0.92;1.41;0.92;0;0.07;0.05;6.61;0.02;0;0.003;0.015;0.05;2.03;0.11;4.26;0.019;0.033;0.008;0.031
compid;compid;PGD19_LAB_065;MHDD0303;9040.992;25801.118;1939.275;MGM-52657;PGD2019;27.6;13.8;15.2;-99;96.3;33.1;85.8;33.1;12.93;27;56.88;0.39;55.35;0.77;1.47;2.41;-99;Porfido MM;Argilica Ava;BAS;PMM;1;4;4;4;5;5;5;2;5;6;1.586;-99;1.004;0.607;12.404;12.927;2.64;1.27;1.15;0;0.01;0.05;6.49;0.03;0;0.003;0.014;0.07;4.78;0.24;3.74;0.011;0.056;0.01;0.017
compid;compid;PGD19_LAB_066;MHDD0303;9035.344;25801.119;1931.328;MGM-52658;PGD2019;37.3;12.6;13.9;-99;96.9;54.2;91.1;64;18.16;31.4;61.13;1;61.13;0.38;0.5;1.04;-99;Porfido MM;Argilica Ava;BAS;PMM;1;4;4;4;5;5;5;2;5;6;1.439;-99;1.318;0.521;17.827;18.163;2.26;0.95;0.4;0;0.02;0.07;9.35;0.01;0;0.003;0.015;0.05;6.79;0.23;4.62;0.005;0.027;0.004;0.013
compid;compid;PGD19_LAB_067;MHDD0303;9031.002;25801.095;1925.212;MGM-52659;PGD2019;28.5;12.8;14.1;-99;97.5;54.3;84.7;56.2;16.51;30.2;56.88;0.95;59.36;0.69;0.81;1.26;-99;Porfido MM;Argilica Ava;BAS;PMM;1;4;4;4;5;5;5;2;5;6;4.18;-99;1.123;1.369;15.524;16.51;2.26;0.95;0.4;0;0.02;0.07;9.35;0.01;0;0.003;0.015;0.05;6.79;0.23;4.62;0.005;0.027;0.004;0.013
compid;compid;PGD19_LAB_068;MHDD0251;8858.895;24200.86;2251.95;MGM-52660;PGD2019;46.7;15.8;17.5;-99;91.5;88.9;90.4;83.6;20.85;10.5;51.2;0.2;46.02;4.12;22.9;28.57;-99;Brecha Volca;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;1.271;-99;0.741;0.457;19.748;20.847;0;0.56;0.08;0;0.24;0.17;11.2;0.03;0.13;0.001;0.04;0.01;0.66;0.06;4.16;0.001;0.103;0.009;0.196
compid;compid;PGD19_LAB_069;MHDD0251;8860.841;24200.912;2245.487;MGM-52661;PGD2019;30.2;15.8;17.4;-99;81.4;65.9;75.6;36.2;18.11;4;44.52;0.13;32.25;14.58;18.37;31.53;-99;Brecha Volca;Argilica Ava;BAS;C1;0;4;4;5;4;6;6;2;5;6;1.161;-99;0.834;0.455;19.474;18.108;0;1.21;0;0;0.4;0.15;8.9;0.03;0;0.001;0.049;0.03;0.9;0.11;4.69;0.001;0.087;0.009;0.224
compid;compid;PGD19_LAB_070;MHDD0251;8881.875;24201.6;2175.848;MGM-52662;PGD2019;82.6;18.5;20.4;-99;96.4;95.3;86.8;91.1;21.54;18.8;55.35;0.14;41.37;3.2;8.06;11.42;-99;Dacita;Filica;AAS;C1;1;3;3;4;3;4;4;3;5;3;1.654;-99;0.672;0.588;22.444;21.542;0;0.37;0.03;0;0.48;0.06;8.2;0.02;0.02;0.001;0.074;0.01;0.64;0.03;3.53;0.001;0.178;0.008;0.372
compid;compid;PGD19_LAB_071;MHDD0253;8839.121;24250.801;2236.701;MGM-52663;PGD2019;61.3;16.5;18.2;-99;90;91;84.4;93.6;17.17;14.8;57.69;0.13;49.95;1.9;4.56;17.92;-99;Andesita;Argilica Ava;BAS;C5;1;5;5;4;4;5;5;2;6;6;1.816;-99;0.377;0.768;16.434;17.169;0;0.81;0;0;0.42;0.03;11.07;0.02;0;0.001;0.068;0.04;0.93;0.13;4.22;0.001;0.096;0.007;0.411
compid;compid;PGD19_LAB_072;MHDD0253;8858.179;24251.034;2197.599;MGM-52664;PGD2019;44;13.6;15;-99;93.4;97.9;82.9;86;20.02;18.2;56.88;0.18;46.02;3.41;6.01;18.67;-99;Brecha Volca;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;1.994;-99;1.762;0.539;19.867;20.019;0;0.75;0.01;0;0.93;0.03;10.51;0.04;0.13;0.001;0.058;0.03;0.91;0.12;4.35;0.001;0.097;0.012;0.943
compid;compid;PGD19_LAB_073;MHDD0253;8902.909;24252.135;2107.611;MGM-52665;PGD2019;56.7;14.3;15.7;-99;94.6;97.4;83.9;74.4;16.21;18.6;54.61;0.18;42.66;3.57;7.19;10.93;-99;Volcanitas;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;1.52;-99;1.029;0.52;15.204;16.214;0;0.53;0.03;0;0.83;0.1;9.98;0.05;0.14;0.001;0.053;0.06;0.79;0.03;4.68;0.001;0.099;0.017;0.73
compid;compid;PGD19_LAB_074;MHDD0256;8936.753;24299.085;2263.215;MGM-52666;PGD2019;44.1;14.1;15.5;-99;80.5;56.8;77.5;57.5;24.23;18.1;53.89;0.22;45.01;4.71;7.38;17.75;-99;Andesita;Argilica;AAS;C5;0;5;5;5;3;3;3;3;6;5;0.47;-99;0.854;0.237;24.148;24.226;0;1.26;0;0;0.17;0.19;6.15;0.02;0;0.001;0.028;0.02;1.01;0.18;3.06;0.001;0.079;0.006;0.098
compid;compid;PGD19_LAB_075;MHDD0256;8957.863;24298.274;2196.741;MGM-52667;PGD2019;62.8;15.4;16.9;-99;94.7;90.9;88.8;88.2;20.59;20.6;53.89;0.39;51.2;4.15;5.41;12.83;-99;Brecha Hidro;Filica;AAS;C5;1;3;3;3;3;3;3;3;23;3;2.466;-99;0.468;0.753;20.033;20.588;0.04;0.38;0.01;0;0.41;0.05;7.04;0;0.01;0.001;0.022;0.04;0.62;0.05;5.15;0.001;0.105;0;0.322
compid;compid;PGD19_LAB_076;MHDD0266;8930.563;24627.445;2054.387;MGM-52668;PGD2019;36.5;13.4;14.8;-99;92.2;84;77.7;83.6;13.68;18.7;56.11;0.21;48.76;1.44;4.65;8.2;-99;Granodiorita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;2.683;-99;0.878;0.684;13.751;13.684;0.12;0.26;0.02;0;0.32;0.05;8.19;0.02;0;0.001;0.021;0.02;0.28;0.02;6.09;0.001;0.085;0.005;0.208
compid;compid;PGD19_LAB_077;MHDD0266;8924.209;24627.843;2031.246;MGM-52669;PGD2019;22;12.7;14;-99;94;93.7;80.4;91.4;14.94;15;60.23;0.12;44.04;3.94;6.36;12.73;-99;Granodiorita;Filica;AAS;C1;1;3;3;4;3;4;4;3;5;3;2.731;-99;1.749;0.816;15.727;14.938;0;0.28;0.02;0;0.43;0.04;6.32;0.02;0;0.001;0.017;0.06;0.25;0.02;7.05;0.001;0.059;0.004;0.268
compid;compid;PGD19_LAB_078;MHDD0198;9152.766;24355.446;2230.672;MGM-52670;PGD2019;65.8;16;17.6;-99;94;97;94.8;96.4;19.37;23;54.61;0.23;48.76;3.24;10.12;12.14;-99;Volcanitas;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;2.084;-99;0.489;0.797;19.975;19.368;0;1.43;0.02;0;0.63;0.09;6.44;0.04;0.08;0.01;0.025;0.02;1.02;0.12;3.21;0.001;0.102;0.065;0.551
compid;compid;PGD19_LAB_079;MHDD0198;9155.745;24355.58;2224.617;MGM-52671;PGD2019;49.4;14.4;15.8;-99;94.4;96.5;97;94;15.19;15.8;51.2;0.15;41.79;6.96;11.22;22.03;-99;Dacita;Filica;AAS;C5;1;3;3;3;3;3;3;3;23;3;3.482;-99;0.54;1.424;15.296;15.192;0;1.43;0.02;0;0.63;0.09;6.44;0.04;0.08;0.01;0.025;0.02;1.02;0.12;3.21;0.001;0.102;0.065;0.551
compid;compid;PGD19_LAB_080;MHDD0198;9180.714;24356.306;2174.219;MGM-52672;PGD2019;49.9;14.2;15.6;-99;97.2;99.1;95.5;95.4;24.99;16.6;53.19;0.15;43.11;4.78;5.45;27.24;-99;Porfido Cuar;Filica;AAS;C5;1;3;3;3;3;3;3;3;23;3;1.756;-99;0.694;0.608;25.207;24.985;0;0.26;0.02;0;0.74;0.22;9.18;0.04;0.11;0.001;0.048;0.06;9.99;0.06;11.62;0.002;0.109;0.013;0.655
compid;compid;PGD19_LAB_081;MHDD0198;9197.462;24356.766;2140.671;MGM-52673;PGD2019;53;14.8;16.3;-99;94.6;98.4;83.7;90.5;15.33;15.2;52.51;0.14;41.37;5.06;7.12;11.41;-99;Porfido Feld;Filica;AAS;C5;1;3;3;3;3;3;3;3;23;3;1.614;-99;1.439;0.578;14.924;15.325;0.02;0.52;0.04;0;0.8;0.18;7.15;0.01;0.02;0.001;0.037;0.03;0.66;0.06;5.82;0.001;0.121;0.004;0.607
compid;compid;PGD19_LAB_082;MHDD0248;8807.414;24174.927;2217.905;MGM-52674;PGD2019;28.4;12.3;13.5;-99;95.7;92.5;94.1;77.6;27.23;5.7;47.62;0.11;36.57;8.14;17.24;29.04;-99;Brecha Hidro;Filica;AAS;C5;1;3;3;3;3;3;3;3;23;3;1.133;-99;1.43;0.412;24.59;27.229;0;0.33;0.01;0;0.45;0.05;10.25;0.01;0;0.001;0.03;0.01;0.64;0.06;4.97;0.001;0.062;0;0.271
compid;compid;PGD19_LAB_083;MHDD0308;8958.077;26002.033;2029.32;MGM-52675;PGD2019;27.7;13.2;14.6;-99;85.8;94.6;82.9;72.9;13.68;29.4;61.13;0.28;59.36;0.69;2.61;5.87;-99;Granodiorita;Argilica Ava;BAS;C5;0;5;5;5;4;5;5;2;5;6;1.074;-99;0.836;0.366;12.956;13.681;0.19;0.94;0.24;0;0.19;0.33;8.86;0.06;0.01;0.002;0.09;0.23;0.09;0.06;4.27;0.002;0.011;0.017;0.115
compid;compid;PGD19_LAB_084;MHDD0308;8960.428;26002.092;2023.8;MGM-52676;PGD2019;22.2;12.7;14;-99;87.1;93.5;89.2;65.2;14.71;26.4;63.01;0.28;61.13;0.77;1.25;3.03;-99;Granodiorita;Argilica Ava;BAS;C5;0;5;5;5;4;5;5;2;5;6;0.727;-99;1.317;0.333;15.027;14.714;0.1;0.33;0.24;0;0.19;0.08;6.68;0.02;0.01;0.002;0.034;0.09;0.12;0.02;6.64;0.002;0.021;0.007;0.116
compid;compid;PGD19_LAB_085;MHDD0308;8963.652;26002.106;2016.206;MGM-52677;PGD2019;29.9;13.7;15.1;-99;90.2;84.5;86.6;72.1;14.27;23.2;57.69;0.17;47.08;1.43;8.02;14.41;-99;Granodiorita;Filica;BAS;C5;1;3;3;4;4;5;5;2;4;3;0.891;-99;1.655;0.347;15.427;14.272;0.1;0.33;0.24;0;0.19;0.08;6.68;0.02;0.01;0.002;0.034;0.09;0.12;0.02;6.64;0.002;0.021;0.007;0.116
compid;compid;PGD19_LAB_086;MHDD0308;8992.698;26002.844;1947.064;MGM-52678;PGD2019;34;13.8;15.2;-99;90.7;91.3;83.9;75.4;14.91;25.6;53.19;0.43;53.19;1.84;3.96;9.25;-99;Granodiorita;Argilica Ava;BAS;C5;1;5;5;4;4;5;5;2;5;6;0.952;-99;1.065;0.418;14.687;14.909;0.4;0.27;0.04;0;0.01;0.11;6.72;0.01;0;0.002;0.015;0.08;1.27;0.07;3.41;0.002;0.011;0.005;0.005
compid;compid;PGD19_LAB_087;MHDD0308;8996.123;26002.921;1938.742;MGM-52679;PGD2019;24.9;14.8;16.4;-99;94.5;49.7;74.8;48.9;14.15;17.2;56.88;0.18;47.62;5.05;10.48;17.88;-99;Granodiorita;Argilica Ava;BAS;C1;1;4;4;4;4;6;6;2;5;6;1.509;-99;1.605;0.527;14.029;14.154;0.4;0.27;0.04;0;0.01;0.11;6.72;0.01;0;0.002;0.015;0.08;1.27;0.07;3.41;0.002;0.011;0.005;0.005
compid;compid;PGD19_LAB_088;MHDD0308;8997.83;26002.977;1934.578;MGM-52680;PGD2019;35.3;13.2;14.5;-99;91.7;79;84.9;63.2;19.72;19.7;55.35;0.54;55.35;3.71;6.55;17.09;-99;Brecha Hidro;Argilica Ava;BAS;C5;1;5;5;4;4;5;5;2;5;6;1.107;-99;1.767;0.445;20.72;19.722;0.64;0.48;0.04;0;0.01;0.04;7.44;0;0;0.002;0.01;0.12;2.29;0.11;3.62;0.003;0.008;0.002;0.006
compid;compid;PGD19_LAB_089;MHDD0308;8942.652;26001.84;2065.139;MGM-52681;PGD2019;19.4;12.5;13.8;-99;85.6;60.5;86;56.3;13.29;18.3;63.01;0.13;50.56;3.47;7.07;15.78;-99;Granodiorita;Argilica Ava;BAS;C5;0;5;5;5;4;5;5;2;5;6;1.203;-99;1.289;0.43;12.543;13.294;-99;-99;-99;-99;-99;-99;-99;-99;-99;0;0.005;0.06;0.06;0.01;1.82;0.001;0.008;0.001;0.039
compid;compid;PGD19_LAB_090;MHDD0308;8984.644;26002.644;1966.457;MGM-52682;PGD2019;37;13.4;14.8;-99;85.8;96.2;75.5;67;11.93;25.8;59.36;0.42;58.51;1.06;1.69;2.97;-99;Granodiorita;Argilica Ava;BAS;C5;0;5;5;5;4;5;5;2;5;6;0.604;-99;0.711;0.251;12.562;11.934;0.47;0.27;0.11;0;0.03;0.27;7.07;0.01;0;0.002;0.081;0.07;1.61;0.11;3.79;0.001;0.006;0.03;0.049
compid;compid;PGD19_LAB_091;MHDD0308;8990.693;26002.803;1951.916;MGM-52683;PGD2019;27.3;13;14.4;-99;90.8;89.1;85.5;81.9;13.43;22.8;53.19;0.5;56.11;3.51;6.87;14.19;-99;Granodiorita;Argilica Ava;BAS;C5;1;5;5;4;4;5;5;2;5;6;1.584;-99;0.89;0.548;13.362;13.426;0.41;0.35;0.05;0;0.02;0.46;7.52;0.02;0;0.002;0.033;0.09;0.33;0.11;4.26;0.002;0.011;0.019;0.009
compid;compid;PGD19_LAB_092;MHDD0252;9103.688;24222.969;2214.163;MGM-52684;PGD2019;18.2;11.4;12.6;-99;87.6;97.9;83.9;86.3;16.7;3.8;42.22;0.09;29.68;5.22;25.06;25.25;-99;Dacita;Argilica Ava;AAS;C5;0;5;5;5;3;3;3;3;23;5;0.831;-99;1.636;0.362;16.574;16.704;0;0.51;0.05;0;0.67;0.58;8.2;0.01;0.11;0.001;0.073;0.03;1.4;0.15;3.12;0.001;0.099;0.003;0.449
compid;compid;PGD19_LAB_093;MHDD0200;8838.705;24444.829;2030.691;MGM-52685;PGD2019;32.8;13;14.4;-99;95.8;93.7;86.3;91.1;21.79;24.8;58.51;0.17;48.76;1.84;3.91;7.7;-99;Granodiorita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;0.997;-99;0.316;0.354;22.721;21.792;0.09;0.4;0.05;0;0.44;0.06;13.58;0.01;0.08;0.001;0.03;0.09;0.14;0.07;5.97;0.001;0.053;0.001;0.288
compid;compid;PGD19_LAB_094;MHDD0200;8757.821;24449.131;2211.362;MGM-52686;PGD2019;61.1;13.7;15.1;-99;94.8;91.6;88.7;83;13.1;20.5;53.89;0.11;39.38;3.35;6.39;19.49;-99;Porfido Cuar;Argilica Ava;AAS;C1;1;4;4;4;3;4;4;3;5;6;1.387;-99;0.324;0.518;13.323;13.1;0.51;1.89;0.02;0;0.32;0.57;18.04;0.01;0.05;0.003;0.127;0.04;2.65;0.15;4.44;0.001;0.042;0.003;0.177
compid;compid;PGD19_LAB_095;MHDD0200;8782.826;24447.944;2155.188;MGM-52687;PGD2019;34.5;12.9;14.3;-99;92.8;90.8;85.9;92.2;25.94;21.6;61.13;0.23;56.11;3.3;4.19;8.75;-99;Brecha Hidro;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;1.054;-99;1.332;0.339;28.489;25.939;0.04;0.83;0.04;0;0.25;0.12;12.88;0.01;0.16;0.001;0.081;0.02;0.79;0.08;6.15;0.001;0.057;0.002;0.226
compid;compid;PGD19_LAB_096;MHDD0200;8786.526;24447.726;2146.987;MGM-52688;PGD2019;42.4;12;13.2;-99;94.6;96.4;79.3;83.3;22.35;26.4;63.01;0.23;60.23;1.92;4.05;7.67;-99;Brecha Hidro;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;2.078;-99;0.273;0.441;21.779;22.353;0.04;0.83;0.04;0;0.25;0.12;12.88;0.01;0.16;0.001;0.081;0.02;0.79;0.08;6.15;0.001;0.057;0.002;0.226
compid;compid;PGD19_LAB_097;MHDD0200;8792.371;24447.333;2133.997;MGM-52689;PGD2019;44;14.3;15.8;-99;95.7;93.3;83.6;91.1;19.33;31.9;56.88;0.14;44.52;5.9;9.59;14.68;-99;Andesita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;6;5;1.798;-99;0.607;0.569;18.702;19.326;0;0.42;0.05;0;0.41;0.17;8.45;0;0.03;0.001;0.026;0.03;0.71;0.05;7.42;0.001;0.089;0.001;0.165
compid;compid;PGD19_LAB_098;MHDD0200;8822.176;24445.702;2067.654;MGM-52690;PGD2019;14.1;11.9;13.1;-99;96.2;95;90.9;96.5;25.07;29.3;56.11;0.21;48.76;2.8;5.66;9.29;-99;Granodiorita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;1.618;-99;0.71;0.482;26.437;25.068;0;0.43;0.02;0;0.49;0.09;11.87;0.01;0.07;0.001;0.029;0.01;0.46;0.06;5.71;0.001;0.029;0.001;0.357
compid;compid;PGD19_LAB_099;MHDD0200;8825.859;24445.511;2059.444;MGM-52691;PGD2019;35.9;13.6;15;-99;88.1;87.3;80.9;87.9;25.03;21.7;64;0.45;61.13;0.52;1.32;2.71;-99;Granodiorita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;0.605;-99;1.204;0.235;24.532;25.031;0;0.43;0.02;0;0.49;0.09;11.87;0.01;0.07;0.001;0.029;0.01;0.46;0.06;5.71;0.001;0.029;0.001;0.357
compid;compid;PGD19_LAB_100;MHDD0288;8822.704;24427.306;2028.489;MGM-52692;PGD2019;53.4;15.1;16.6;-99;93.9;97.8;87.8;40.5;23.01;30.4;59.36;0.4;56.11;0.63;1.17;4.13;-99;Granodiorita;Argilica Ava;AAS;C5;1;5;5;3;3;3;3;3;23;5;1.151;-99;0.951;0.404;24.163;23.012;0.01;0.42;0.04;0;0.39;0.1;12.65;0;0.09;0.001;0.033;0.01;0.28;0.07;5.77;0.001;0.05;0.001;0.255
